,N,T,Tnorm,custo
109,20.0,5225,0.003599674823633157,0.07199349647266313
110,20.0,127439,0.08779693011463845,1.755938602292769
111,20.0,9878,0.006805279982363316,0.13610559964726632
112,20.0,55250,0.038063547178130513,0.7612709435626103
113,20.0,49991,0.03444044863315697,0.6888089726631393
114,20.0,22647,0.015602265211640211,0.31204530423280424
115,20.0,5955,0.004102595899470899,0.082051917989418
116,20.0,128550,0.08856233465608465,1.771246693121693
117,20.0,17865,0.012307787698412698,0.24615575396825398
118,20.0,37393,0.02576127094356261,0.5152254188712522
119,20.0,249012,0.17155257936507937,3.4310515873015874
120,20.0,65062,0.04482335758377425,0.896467151675485
121,20.0,180899,0.1246272872574956,2.492545745149912
122,20.0,11859,0.008170056216931216,0.16340112433862433
123,20.0,20589,0.014184441137566138,0.28368882275132273
124,20.0,39638,0.027307925485008818,0.5461585097001763
125,20.0,55960,0.03855268959435626,0.7710537918871252
126,20.0,168096,0.1158068783068783,2.316137566137566
127,20.0,162648,0.11205357142857143,2.2410714285714284
128,20.0,4147,0.0028570050705467374,0.05714010141093474
129,20.0,21823,0.015034584435626103,0.30069168871252205
130,20.0,75943,0.052319637345679015,1.0463927469135803
131,20.0,64565,0.044480957892416226,0.8896191578483245
132,20.0,14104,0.009716710758377425,0.1943342151675485
133,20.0,15487,0.010669505070546738,0.21339010141093476
134,20.0,79540,0.05479772927689595,1.095954585537919
135,20.0,32337,0.022278025793650794,0.44556051587301587
136,20.0,55910,0.03851824294532628,0.7703648589065256
137,20.0,44011,0.030320629409171077,0.6064125881834215
138,20.0,46835,0.03226617614638448,0.6453235229276896
139,20.0,2241,0.0015438988095238095,0.030877976190476192
140,20.0,82227,0.05664889219576719,1.132977843915344
141,20.0,8064,0.005555555555555556,0.1111111111111111
142,20.0,339822,0.23411458333333332,4.682291666666667
143,20.0,115722,0.07972470238095238,1.5944940476190477
144,20.0,203305,0.1400635196208113,2.801270392416226
145,20.0,10768,0.0074184303350970015,0.14836860670194005
146,20.0,92636,0.06381999559082892,1.2763999118165785
147,20.0,31324,0.02158013668430335,0.431602733686067
148,20.0,231661,0.15959890321869488,3.1919780643738975
149,20.0,113066,0.07789489638447972,1.5578979276895943
150,20.0,26185,0.018039710097001765,0.36079420194003525
151,20.0,108280,0.0745976631393298,1.4919532627865961
152,20.0,149577,0.10304852843915344,2.060970568783069
153,20.0,19859,0.013681520061728396,0.2736304012345679
154,20.0,220523,0.151925567680776,3.03851135361552
155,20.0,21895,0.015084187610229277,0.30168375220458554
156,20.0,22831,0.015729028880070547,0.31458057760141095
157,20.0,210931,0.14531732253086418,2.906346450617284
158,20.0,113898,0.07846808862433863,1.5693617724867726
159,20.0,294368,0.20279982363315696,4.055996472663139
160,20.0,29354,0.020222938712522044,0.4044587742504409
161,20.0,194252,0.13382660934744267,2.6765321869488536
162,20.0,66363,0.04571965939153439,0.9143931878306878
163,20.0,53527,0.03687651565255732,0.7375303130511464
164,20.0,49011,0.03376529431216931,0.6753058862433863
165,20.0,7298,0.005027832892416225,0.10055665784832452
166,20.0,50996,0.035132826278659615,0.7026565255731922
167,20.0,1380,0.0009507275132275132,0.019014550264550265
168,20.0,15949,0.010987792107583775,0.21975584215167548
169,20.0,92674,0.06384617504409171,1.2769235008818343
170,20.0,106594,0.0734361221340388,1.4687224426807761
171,20.0,15192,0.01046626984126984,0.20932539682539683
172,20.0,179260,0.12349812610229277,2.469962522045855
173,20.0,2358,0.0016245039682539683,0.03249007936507937
174,20.0,49201,0.03389619157848325,0.6779238315696648
175,20.0,35754,0.02463210978835979,0.49264219576719576
176,20.0,24369,0.016788607804232806,0.3357721560846561
177,20.0,78944,0.054387125220458556,1.087742504409171
178,20.0,5847,0.004028191137566138,0.08056382275132275
179,20.0,131501,0.09059537588183421,1.8119075176366843
180,20.0,59797,0.04119612544091711,0.8239225088183422
181,20.0,151082,0.10408537257495591,2.0817074514991183
182,20.0,151804,0.10458278218694886,2.091655643738977
183,20.0,55055,0.03792920524691358,0.7585841049382716
184,20.0,65236,0.04494323192239859,0.8988646384479718
185,20.0,89325,0.061538938492063495,1.2307787698412698
186,20.0,88564,0.06101466049382716,1.220293209876543
187,20.0,22223,0.015310157627865962,0.3062031525573192
188,20.0,7981,0.005498374118165785,0.1099674823633157
189,20.0,6738,0.004642030423280423,0.09284060846560846
190,20.0,104701,0.07213197200176368,1.4426394400352733
191,20.0,197460,0.13603670634920634,2.720734126984127
192,20.0,13078,0.009009865520282188,0.18019731040564374
193,20.0,179076,0.12337136243386243,2.467427248677249
194,20.0,74554,0.051362709435626104,1.027254188712522
195,20.0,19579,0.013488618827160494,0.2697723765432099
196,20.0,160400,0.11050485008818342,2.2100970017636685
197,20.0,1803,0.001242146164021164,0.02484292328042328
198,20.0,117968,0.08127204585537919,1.6254409171075839
199,20.0,171931,0.11844893628747795,2.368978725749559
200,20.0,145899,0.10051463293650793,2.0102926587301586
201,20.0,98893,0.06813064925044092,1.3626129850088184
202,20.0,5244,0.00361276455026455,0.072255291005291
203,20.0,108069,0.07445229828042328,1.4890459656084656
204,20.0,82389,0.056760499338624336,1.1352099867724867
205,20.0,210650,0.1451237323633157,2.902474647266314
206,20.0,76590,0.052765376984126984,1.0553075396825398
207,20.0,62371,0.0429694389329806,0.8593887786596119
208,20.0,106745,0.07354015101410935,1.470803020282187
209,20.0,13737,0.009463872354497355,0.1892774470899471
210,20.0,14042,0.009673996913580247,0.19347993827160495
211,20.0,9166,0.006314759700176367,0.12629519400352734
212,20.0,15646,0.010779045414462082,0.21558090828924162
213,20.0,136589,0.09410066688712522,1.8820133377425043
214,20.0,112630,0.07759452160493827,1.5518904320987654
215,20.0,108911,0.07503237985008818,1.5006475970017636
216,20.0,47120,0.03246252204585538,0.6492504409171076
217,20.0,67789,0.04670207782186949,0.9340415564373897
218,20.0,192394,0.13254657186948854,2.6509314373897706
219,20.0,25233,0.0173838458994709,0.34767691798941797
220,20.0,67008,0.046164021164021164,0.9232804232804233
221,20.0,8178,0.005634093915343915,0.11268187830687831
222,20.0,126835,0.08738081459435626,1.7476162918871252
223,20.0,24828,0.017104828042328043,0.34209656084656087
224,20.0,120163,0.08278425374779541,1.6556850749559082
225,20.0,14856,0.01023478835978836,0.2046957671957672
226,20.0,115006,0.07923142636684304,1.5846285273368608
227,20.0,62184,0.042840608465608464,0.8568121693121693
228,20.0,165721,0.11417066247795414,2.283413249559083
229,20.0,1294,0.0008914792768959436,0.01782958553791887
230,20.0,239799,0.1652054398148148,3.3041087962962963
231,20.0,147215,0.10142126873897707,2.0284253747795415
232,20.0,88936,0.06127094356261023,1.2254188712522045
233,20.0,47373,0.03263682208994709,0.6527364417989417
234,20.0,24123,0.016619130291005292,0.3323826058201058
235,20.0,72850,0.050188767636684305,1.0037753527336861
236,20.0,95825,0.0660170028659612,1.3203400573192239
237,20.0,5424,0.0037367724867724867,0.07473544973544974
238,20.0,107977,0.07438891644620811,1.4877783289241622
239,20.0,23505,0.01619336970899471,0.3238673941798942
240,20.0,71102,0.04898451278659612,0.9796902557319224
241,20.0,988,0.0006806657848324515,0.01361331569664903
242,20.0,387540,0.2669890873015873,5.339781746031746
243,20.0,4171,0.0028735394620811286,0.05747078924162258
244,20.0,12296,0.008471119929453264,0.16942239858906524
245,20.0,91611,0.06311383928571429,1.2622767857142858
246,20.0,114033,0.07856109457671957,1.5712218915343916
247,20.0,130372,0.08981757054673721,1.7963514109347443
248,20.0,94289,0.06495880180776015,1.2991760361552027
249,20.0,102013,0.07028012014991182,1.4056024029982364
250,20.0,96450,0.06644758597883597,1.3289517195767195
251,20.0,132608,0.09135802469135802,1.8271604938271604
252,20.0,9708,0.006688161375661376,0.1337632275132275
253,20.0,117338,0.08083801807760141,1.6167603615520283
254,20.0,11311,0.00779252094356261,0.1558504188712522
255,20.0,45934,0.0316454475308642,0.6329089506172839
256,20.0,56837,0.039156883818342154,0.7831376763668431
257,20.0,12333,0.00849661044973545,0.16993220899470898
258,20.0,7314,0.00503885582010582,0.1007771164021164
259,20.0,121694,0.08383901014109348,1.6767802028218695
260,20.0,8245,0.005680252425044091,0.11360504850088184
261,20.0,49856,0.03434744268077601,0.6869488536155203
262,20.0,52532,0.03619102733686067,0.7238205467372134
263,20.0,32399,0.02232073963844797,0.44641479276895946
264,20.0,176018,0.1212646053791887,2.425292107583774
265,20.0,110687,0.07625592482363315,1.5251184964726632
266,20.0,4886,0.0033661265432098765,0.06732253086419752
267,20.0,7033,0.0048452656525573195,0.09690531305114639
268,20.0,59766,0.04117476851851852,0.8234953703703703
269,20.0,286759,0.19755773258377424,3.951154651675485
270,20.0,36496,0.025143298059964726,0.5028659611992945
271,20.0,1512,0.0010416666666666667,0.020833333333333332
272,20.0,135863,0.09360050154320988,1.8720100308641976
273,20.0,29494,0.020319389329805995,0.4063877865961199
274,20.0,204136,0.1406360229276896,2.812720458553792
275,20.0,13451,0.009266837522045856,0.1853367504409171
276,20.0,72949,0.05025697200176367,1.0051394400352733
277,20.0,87519,0.06029472552910053,1.2058945105820107
278,20.0,18697,0.012880979938271605,0.2576195987654321
279,20.0,27290,0.018800981040564373,0.3760196208112875
280,20.0,87454,0.060249944885361555,1.204998897707231
281,20.0,47303,0.032588596781305115,0.6517719356261023
282,20.0,82655,0.05694375551146384,1.138875110229277
283,20.0,13494,0.00929646164021164,0.1859292328042328
284,20.0,74768,0.051510141093474425,1.0302028218694885
285,20.0,81867,0.05640087632275132,1.1280175264550265
286,20.0,1930,0.0013296406525573192,0.026592813051146386
287,20.0,24672,0.016997354497354497,0.33994708994708994
288,20.0,64452,0.044403108465608465,0.8880621693121693
289,20.0,77205,0.05318907076719577,1.0637814153439153
290,20.0,43206,0.02976603835978836,0.5953207671957672
291,20.0,6422,0.0044243276014109345,0.0884865520282187
292,20.0,212304,0.1462632275132275,2.9252645502645502
293,20.0,64348,0.0443314594356261,0.886629188712522
294,20.0,25345,0.01746100639329806,0.3492201278659612
295,20.0,6868,0.004731591710758378,0.09463183421516755
296,20.0,55813,0.038451416446208114,0.7690283289241623
297,20.0,5670,0.00390625,0.078125
298,20.0,82000,0.05649250440917108,1.1298500881834215
299,20.0,85908,0.0591848544973545,1.18369708994709
300,20.0,176725,0.12175168099647267,2.4350336199294533
301,20.0,58379,0.040219218474426804,0.8043843694885362
302,20.0,377055,0.259765625,5.1953125
303,20.0,95035,0.06547274581128748,1.3094549162257496
304,20.0,195902,0.1349633487654321,2.699266975308642
305,20.0,70138,0.04832038139329806,0.9664076278659612
306,20.0,42099,0.02900338955026455,0.580067791005291
307,20.0,765,0.0005270337301587301,0.010540674603174604
308,20.0,78603,0.05415219907407407,1.0830439814814814
309,20.0,115950,0.0798817791005291,1.597635582010582
310,20.0,251957,0.17358148699294532,3.4716297398589067
311,20.0,6749,0.0046496086860670196,0.09299217372134039
312,20.0,278663,0.19198013117283952,3.83960262345679
313,20.0,156515,0.1078283454585538,2.156566909171076
314,20.0,35141,0.024209793871252206,0.4841958774250441
315,20.0,53992,0.037196869488536156,0.7439373897707231
316,20.0,31367,0.021609760802469135,0.4321952160493827
317,20.0,71432,0.049211860670194,0.98423721340388
318,20.0,3883,0.0026751267636684305,0.05350253527336861
319,20.0,106295,0.07323013117283951,1.4646026234567902
320,20.0,13589,0.009361910273368607,0.18723820546737213
321,20.0,166365,0.11461433531746032,2.2922867063492065
322,20.0,48072,0.03311838624338624,0.6623677248677249
323,20.0,197466,0.13604083994708996,2.720816798941799
324,20.0,273511,0.18843074845679011,3.7686149691358026
325,20.0,48814,0.033629574514991184,0.6725914902998237
326,20.0,24671,0.0169966655643739,0.33993331128747795
327,20.0,14129,0.009733934082892417,0.19467868165784832
328,20.0,59525,0.041008735670194,0.82017471340388
329,20.0,35061,0.024154679232804233,0.48309358465608465
330,20.0,21076,0.014519951499118167,0.29039902998236333
331,20.0,378858,0.2610077711640212,5.220155423280423
332,20.0,126247,0.08697572200176366,1.7395144400352733
333,20.0,42949,0.02958898258377425,0.591779651675485
334,20.0,41875,0.028849068562610228,0.5769813712522046
335,20.0,27196,0.018736221340388007,0.37472442680776014
336,20.0,21326,0.014692184744268078,0.29384369488536155
337,20.0,40293,0.027759176587301586,0.5551835317460317
338,20.0,194544,0.13402777777777777,2.6805555555555554
339,20.0,41815,0.02880773258377425,0.576154651675485
340,20.0,10960,0.007550705467372134,0.1510141093474427
341,20.0,77352,0.053290343915343916,1.0658068783068784
342,20.0,32910,0.022672784391534393,0.45345568783068785
343,20.0,16865,0.011618854717813052,0.23237709435626103
344,20.0,67453,0.046470596340388005,0.9294119268077602
345,20.0,199741,0.13760816247795415,2.752163249559083
346,20.0,1638,0.0011284722222222221,0.022569444444444444
347,20.0,90322,0.06222580467372134,1.2445160934744268
348,20.0,59385,0.04091228505291005,0.818245701058201
349,20.0,49344,0.033994708994708994,0.6798941798941799
350,20.0,94927,0.06539834104938272,1.3079668209876543
351,20.0,106874,0.0736290233686067,1.472580467372134
352,20.0,44526,0.030675429894179894,0.6135085978835979
353,20.0,2410,0.0016603284832451498,0.033206569664903
354,20.0,53862,0.0371073082010582,0.7421461640211641
355,20.0,142511,0.09818052799823633,1.9636105599647267
356,20.0,77723,0.05354593805114639,1.0709187610229276
357,20.0,1169,0.0008053626543209877,0.016107253086419752
358,20.0,17871,0.012311921296296297,0.24623842592592593
359,20.0,112947,0.07781291335978836,1.5562582671957672
360,20.0,158718,0.10934606481481482,2.1869212962962963
361,20.0,7443,0.005127728174603175,0.10255456349206349
362,20.0,4468,0.003078152557319224,0.06156305114638448
363,20.0,44595,0.030722966269841268,0.6144593253968254
364,20.0,29592,0.020386904761904762,0.40773809523809523
365,20.0,64391,0.04436108355379189,0.8872216710758377
366,20.0,209463,0.14430596891534392,2.886119378306878
367,20.0,631,0.0004347167107583774,0.008694334215167548
368,20.0,8509,0.005862130731922399,0.11724261463844797
369,20.0,5894,0.004060570987654321,0.08121141975308642
370,20.0,54975,0.03787409060846561,0.7574818121693122
371,20.0,38829,0.026750578703703703,0.5350115740740741
372,20.0,98614,0.06793843694885361,1.3587687389770724
373,20.0,9932,0.0068424823633156965,0.13684964726631393
374,20.0,25675,0.017688354276895944,0.35376708553791886
375,20.0,34286,0.023620756172839506,0.4724151234567901
376,20.0,26878,0.01851714065255732,0.37034281305114636
377,20.0,213492,0.1470816798941799,2.9416335978835977
378,20.0,30215,0.02081611000881834,0.41632220017636684
379,20.0,23760,0.01636904761904762,0.3273809523809524
380,20.0,94866,0.06535631613756614,1.3071263227513228
381,20.0,27177,0.018723131613756615,0.37446263227513227
382,20.0,42723,0.02943328373015873,0.5886656746031746
383,20.0,37233,0.025651041666666666,0.5130208333333334
384,20.0,144581,0.0996066192680776,1.992132385361552
385,20.0,60062,0.041378692680776014,0.8275738536155203
386,20.0,61755,0.042545056216931214,0.8509011243386243
387,20.0,139362,0.09601107804232804,1.920221560846561
388,20.0,23957,0.01650476741622575,0.330095348324515
389,20.0,105910,0.07296489197530864,1.4592978395061729
390,20.0,6875,0.004736414241622575,0.09472828483245149
391,20.0,171038,0.11783371913580247,2.3566743827160495
392,20.0,15559,0.010719108245149912,0.21438216490299825
393,20.0,17891,0.012325699955908289,0.2465139991181658
394,20.0,84211,0.058015735229276895,1.160314704585538
395,20.0,54712,0.0376929012345679,0.753858024691358
396,20.0,32663,0.022502617945326278,0.45005235890652556
397,20.0,108575,0.0748008983686067,1.496017967372134
398,20.0,17065,0.01175664131393298,0.2351328262786596
399,20.0,118700,0.08177634479717813,1.6355268959435627
400,20.0,62473,0.04303971009700176,0.8607942019400353
401,20.0,151310,0.10424244929453262,2.0848489858906527
402,20.0,76700,0.05284115961199295,1.056823192239859
403,20.0,21576,0.01486441798941799,0.29728835978835977
404,20.0,109948,0.07574680335097002,1.5149360670194003
405,20.0,108605,0.07482156635802469,1.4964313271604939
406,20.0,79281,0.054619295634920635,1.0923859126984128
407,20.0,66083,0.04552675815696649,0.9105351631393298
408,20.0,177,0.00012194113756613756,0.002438822751322751
409,20.0,1540,0.0010609567901234567,0.021219135802469136
410,20.0,12888,0.008878968253968254,0.1775793650793651
411,20.0,20693,0.0142560901675485,0.28512180335097004
412,20.0,141,9.713955026455027e-05,0.0019427910052910052
413,20.0,15968,0.011000881834215168,0.22001763668430335
414,20.0,25097,0.017290151014109346,0.34580302028218696
415,20.0,124899,0.08604704034391535,1.720940806878307
416,20.0,80271,0.055301339285714284,1.1060267857142858
417,20.0,93520,0.06442901234567901,1.2885802469135803
418,20.0,1605,0.001105737433862434,0.022114748677248677
419,20.0,117178,0.08072778880070547,1.6145557760141094
420,20.0,26219,0.018063133818342153,0.36126267636684306
421,20.0,124408,0.08570877425044092,1.7141754850088184
422,20.0,51490,0.03547315917107584,0.7094631834215167
423,20.0,7908,0.005448082010582011,0.10896164021164022
424,20.0,131076,0.09030257936507936,1.8060515873015872
425,20.0,13147,0.009057401895943562,0.18114803791887124
426,20.0,176993,0.12193631503527337,2.4387263007054676
427,20.0,181417,0.12498415454144621,2.499683090828924
428,20.0,59826,0.041216104497354494,0.82432208994709
429,20.0,29736,0.02048611111111111,0.4097222222222222
430,20.0,140714,0.09694251543209877,1.9388503086419753
431,20.0,38319,0.026399222883597882,0.5279844576719577
432,20.0,68259,0.04702587632275132,0.9405175264550265
433,20.0,37881,0.02609747023809524,0.5219494047619048
434,20.0,46160,0.03180114638447972,0.6360229276895943
435,20.0,129230,0.08903080908289242,1.7806161816578483
436,20.0,16789,0.011566495811287478,0.23132991622574955
437,20.0,58964,0.040622244268077604,0.812444885361552
438,20.0,19130,0.013179287918871253,0.26358575837742504
439,20.0,17108,0.011786265432098765,0.2357253086419753
440,20.0,124177,0.0855496307319224,1.710992614638448
441,20.0,44445,0.030619626322751323,0.6123925264550265
442,20.0,214447,0.14773961089065255,2.954792217813051
443,20.0,34073,0.02347401344797178,0.4694802689594356
444,20.0,178601,0.1230441192680776,2.4608823853615522
445,20.0,28304,0.019499559082892415,0.38999118165784835
446,20.0,2122,0.0014619157848324515,0.02923831569664903
447,20.0,276300,0.19035218253968253,3.8070436507936507
448,20.0,152682,0.10518766534391534,2.103753306878307
449,20.0,170317,0.11733699845679012,2.3467399691358026
450,20.0,22725,0.015656001984126984,0.3131200396825397
451,20.0,222366,0.15319527116402115,3.0639054232804233
452,20.0,88135,0.060719108245149915,1.2143821649029982
453,20.0,85680,0.059027777777777776,1.1805555555555556
454,20.0,8728,0.006013007054673721,0.12026014109347442
455,20.0,98661,0.0679708167989418,1.359416335978836
456,20.0,93307,0.0642822696208113,1.2856453924162257
457,20.0,206616,0.14234457671957673,2.8468915343915344
458,20.0,44715,0.030805638227513227,0.6161127645502645
459,20.0,199368,0.1373511904761905,2.7470238095238093
460,20.0,90190,0.06213486552028219,1.2426973104056438
461,20.0,5414,0.0037298831569664904,0.0745976631393298
462,20.0,863,0.0005945491622574956,0.011890983245149912
463,20.0,1304,0.0008983686067019401,0.0179673721340388
464,20.0,6200,0.004271384479717813,0.08542768959435626
465,20.0,205169,0.14134769069664904,2.8269538139329806
466,20.0,106778,0.07356288580246914,1.4712577160493827
467,20.0,147499,0.10161692570546738,2.0323385141093473
468,20.0,41320,0.028466710758377426,0.5693342151675485
469,20.0,34440,0.023726851851851853,0.47453703703703703
470,20.0,28847,0.019873649691358023,0.3974729938271605
471,20.0,93267,0.0642547123015873,1.285094246031746
472,20.0,135115,0.09308517967372135,1.8617035934744268
473,20.0,62168,0.04282958553791887,0.8565917107583775
474,20.0,32841,0.022625248015873015,0.4525049603174603
475,20.0,67880,0.04676477072310405,0.9352954144620811
476,20.0,274202,0.18890680114638447,3.7781360229276895
477,20.0,2916,0.0020089285714285712,0.04017857142857143
478,20.0,121398,0.08363508597883598,1.6727017195767195
479,20.0,87608,0.060356040564373895,1.207120811287478
480,20.0,27857,0.019191606040564375,0.3838321208112875
481,20.0,77547,0.05342468584656085,1.068493716931217
482,20.0,47485,0.032713982583774254,0.654279651675485
483,20.0,6036,0.004158399470899471,0.08316798941798942
484,20.0,6683,0.004604139109347443,0.09208278218694885
485,20.0,5869,0.00404334766313933,0.08086695326278659
486,20.0,14607,0.010063244047619048,0.20126488095238096
487,20.0,10317,0.007107721560846561,0.14215443121693122
488,20.0,101,6.958223104056438e-05,0.0013916446208112874
489,20.0,63540,0.043774801587301584,0.8754960317460317
490,20.0,244224,0.16825396825396827,3.365079365079365
491,20.0,36917,0.025433338844797176,0.5086667768959435
492,20.0,289145,0.19920152667548502,3.9840305335097
493,20.0,1085,0.0007474922839506172,0.014949845679012346
494,20.0,66846,0.04605241402116402,0.9210482804232805
495,20.0,5391,0.0037140376984126982,0.07428075396825397
496,20.0,58444,0.040263999118165784,0.8052799823633157
497,20.0,49132,0.03384865520282187,0.6769731040564374
498,20.0,277874,0.1914365630511464,3.8287312610229276
499,20.0,129688,0.08934634038800705,1.786926807760141
500,20.0,23244,0.016013558201058202,0.320271164021164
501,20.0,444,0.0003058862433862434,0.006117724867724867
502,20.0,21515,0.014822393077601411,0.29644786155202824
503,20.0,48151,0.03317281194885362,0.6634562389770723
504,20.0,37241,0.025656553130511465,0.5131310626102292
505,20.0,14028,0.009664351851851851,0.19328703703703703
506,20.0,43849,0.03020902226631393,0.6041804453262787
507,20.0,67488,0.04649470899470899,0.9298941798941799
508,20.0,81257,0.05598062720458554,1.1196125440917108
509,20.0,70965,0.04889012896825397,0.9778025793650794
510,20.0,25319,0.01744309413580247,0.3488618827160494
511,20.0,80935,0.05575879078483245,1.115175815696649
512,20.0,73212,0.05043816137566137,1.0087632275132274
513,20.0,61480,0.04235559964726631,0.8471119929453262
514,20.0,510,0.0003513558201058201,0.007027116402116402
515,20.0,42579,0.02933407738095238,0.5866815476190477
516,20.0,52474,0.03615106922398589,0.7230213844797179
517,20.0,9305,0.006410521384479718,0.12821042768959437
518,20.0,11520,0.007936507936507936,0.15873015873015872
519,20.0,84172,0.05798886684303351,1.1597773368606703
